Data Terms of Use,https://www.edf.org/airqualitymaps/download-oakland-air-pollution-data ,,,
Longitude,Latitude,NO Value,NO2 Value,BC Value
-122.1069013,37.69799502,17.9999996,19.13648943,0.670459575
-122.1068914,37.69856355,21.05263189,17.67225169,1.02550677
-122.1068867,37.66486472,23.49999962,17.72571856,0.685198208
-122.1067965,37.66524508,59.02974851,29.33894272,1.535042971
-122.1067585,37.69798171,27.20747221,22.78885692,1.158519927
-122.1067366,37.6646221,20.3470594,17.7182039,0.618787895
-122.1066934,37.69834365,21.0263158,18.3130168,0.492800346
-122.106675,37.69779311,22.0395565,21.82934783,0.444313914
-122.1066479,37.66500188,57.63909848,30.08325825,1.768668651
-122.1065865,37.66437947,24.3492065,17.83834565,0.810037102
-122.1065598,37.69776225,25.00000037,23.30800056,0.6570109
-122.1065082,37.66397386,22.14705833,13.84003783,0.52497432
-122.1064992,37.66475867,58.81892274,30.03856986,1.605442487
-122.1064954,37.69812375,20.34986461,17.95874153,1.054640657
-122.1064478,37.69759185,22.88235281,20.1858657,0.564146762
-122.1064364,37.66413684,23.01190466,17.98661001,0.798249498
-122.106361,37.69754279,23.01567447,22.29444108,0.669326838
-122.1063506,37.66451547,58.29047676,31.20899963,1.419794607
-122.1063351,37.66374119,18.44698509,15.8481629,0.438388914
-122.1062992,37.69790284,23.60389622,19.96351366,1.231608954
-122.1062862,37.66389422,22.75788107,17.73977877,0.826917529
-122.106202,37.66427226,57.10769502,31.07050037,1.764169895
-122.1061628,37.69732301,25.87500005,21.70731466,0.62461236
-122.1061582,37.66351023,15.36672608,16.38204146,0.657622952
-122.1061361,37.66365159,20.82786857,19.70802414,0.764722068
-122.1061036,37.69768162,22.7368427,19.96351366,1.047564983
-122.1060534,37.66402906,61.114285,31.39593957,1.40130653
-122.105986,37.66340896,23.11111182,18.86190008,0.971069119
-122.1059814,37.66327928,31.33333332,19.97195128,0.679237818
-122.1059656,37.69710266,29.31222102,21.8101141,0.820860681
-122.1059586,37.66410767,60.94117726,28.83315541,3.700716472
-122.1059083,37.69746023,19.79999989,17.69645522,1.095554533
-122.1059048,37.66378585,66.03077008,33.05803436,1.552724201
-122.1058359,37.66316634,33.98478364,20.10219481,1.100071865
-122.1058335,37.66385623,55.0568932,26.51020016,0.84436191
-122.1058045,37.66304832,25.94444537,17.62872478,0.759278217
-122.1057684,37.6968823,26.00571224,21.3618148,1.01741004
-122.1057562,37.66354265,64.33406597,31.540346,1.655438047
-122.1057134,37.69723859,22.39903361,18.60649934,1.360624034
-122.1057084,37.6636048,66.79768329,34.60100174,2.315610584
-122.1056858,37.66292371,34.14492644,22.09792416,1.331865673
-122.1056277,37.66281736,47.4579842,19.41399956,1.043854985
-122.1056075,37.66329944,67.33823381,37.20629799,1.816005207
-122.105588,37.66276557,46.90952404,24.44776973,1.323749665
-122.1055833,37.66335336,72.437338,30.41266411,1.53121227
-122.1055712,37.69666195,29.2750001,20.41677751,1.263231741
-122.1055185,37.69701695,22.94884944,19.52823693,0.927670895
-122.1054589,37.66305624,68.36176434,36.88314576,2.039794168
-122.1054583,37.66310192,66.92307958,30.95647288,1.63476749
-122.1054236,37.66252887,40.95238234,27.74918917,1.39409153
-122.1053741,37.69644159,26.59999914,21.29341315,0.688477423
-122.1053332,37.66285048,70.40000334,35.19937454,1.77089524
-122.1053236,37.6967953,23.52941124,18.78923,0.69059273
-122.1053101,37.66281313,83.65000021,34.60900116,2.044240131
-122.1052686,37.66228825,46.39534929,28.45224697,1.423142484
-122.1052413,37.69629319,28.99999917,21.26211409,0.63247165
-122.1051598,37.66257057,75.21118108,34.63377187,1.626269976
-122.1051287,37.69657366,25.99999986,20.42420384,0.63385707
-122.1051163,37.66204648,50.09531155,28.70807822,1.680323446
-122.1050796,37.69605528,27.82608633,22.51446847,0.808815583
-122.1050412,37.69607448,16.97619051,14.92869612,0.090998641
-122.1050095,37.66232801,76.58823711,35.87906564,1.990217115
-122.1049641,37.66180471,44.21052807,30.76763814,1.522753501
-122.1049338,37.69635202,25.26315733,18.76809789,1.172681205
-122.1049166,37.69581793,22.07407462,22.52194637,0.567671254
-122.1048592,37.66208545,80.89038476,36.58366712,1.856846693
-122.1048411,37.69585577,20.78017201,14.15534069,1.079902402
-122.1048387,37.69570989,20.86956475,22.3758445,0.466475487
-122.1048118,37.66156294,47.13892213,29.67472558,1.604708075
-122.1047389,37.69613038,26.77412361,20.20621224,1.336285581
-122.104709,37.66184289,83.09736703,36.48749924,1.90154304
-122.1046928,37.69569363,23.13636421,17.47878863,0.202892718
-122.1046631,37.69547124,23.75949372,23.70940171,0.507377629
-122.1046595,37.66132116,54.89230798,32.23570966,2.064276532
-122.104655,37.6954823,15.55555569,22.35000038,1.178864152
-122.1045587,37.66160033,89.38970499,37.45586443,1.875593253
-122.1045441,37.69590873,25.69047614,20.67371292,0.800445094
-122.1045142,37.69530789,18.41666767,24.57265888,0.874429162
-122.1045073,37.66107939,61.70518082,31.12609863,2.194163656
-122.1044939,37.69547424,23.78160979,14.88777046,0.505155041
-122.1044084,37.66135777,85.65789481,36.9243453,1.724180317
-122.104355,37.66083761,70.11414572,31.45698092,1.82580265
-122.1043492,37.69568709,24.0398549,18.68209399,1.469178138
-122.1043448,37.69530974,14.99999966,15.65797115,0.930654393
-122.1043254,37.69508293,23.00000004,21.99069986,1.315746782
-122.104323,37.69548019,31.86538404,24.59844083,1.087379694
-122.1042582,37.66111521,81.31578957,37.4034202,2.428208579
-122.1042028,37.66059584,66.12286346,34.12408364,1.84593904
-122.1041873,37.695505,28.45000046,20.66707445,0.945050307
-122.1041793,37.66055854,83.80984854,34.15921645,1.712237025
-122.1041463,37.69509012,16.74999969,12.95969877,0.496845654
-122.1041367,37.69485797,18.14814871,21.6492119,0.796490573
-122.1041079,37.66087265,87.63158008,37.33891742,2.322596622
-122.1040676,37.66030314,105.2459024,36.91701896,1.509930754
-122.1040519,37.66035351,41.31818326,27.21422848,1.577729011
-122.1039909,37.69528417,24.28947377,18.63884645,1.100212432
-122.1039576,37.66063009,91.63157681,37.24438962,2.12948141
-122.103956,37.66004774,97.23077371,40.69926554,1.613818813
-122.1039479,37.69487051,22.84090867,14.90897627,0.4986878
-122.1039013,37.66011108,54.00000215,29.95885439,1.582500954
-122.103897,37.69518135,26.35714372,21.48836166,1.113171319
-122.1038436,37.65979256,74.80397168,34.55302988,1.76784307
-122.1038137,37.66046301,98.79999682,36.20029527,2.150531019
-122.1038073,37.66038756,89.23529527,37.93783304,1.763605683
-122.1037507,37.65986864,60.98360556,30.07346951,1.563257627
-122.1037494,37.69465089,21.51190446,13.86629196,0.345833927
-122.1037216,37.65954021,70.35294263,35.66357103,1.707457143
-122.103697,37.69496258,28.90625043,18.90200043,1.511793783
-122.1036569,37.66014503,87.43575763,36.35446682,2.258247982
-122.1036229,37.66023914,67.66666605,29.08870273,1.870548494
-122.1036001,37.65962621,47.70491944,30.20261349,1.669577449
-122.1035509,37.69443127,24.58823582,13.78146881,0.292049491
-122.1035066,37.6599025,79.73684488,34.42736426,1.847721159
-122.1034971,37.69474381,30.86734746,18.94074787,1.495792336
-122.1034496,37.65938378,48.4496116,30.55152428,1.373420334
-122.1034381,37.66001226,70.99248178,33.31387411,1.512997981
-122.1033563,37.65965997,89.35714194,35.13418346,1.900928592
-122.1033524,37.69421165,25.02941236,13.73190375,0.620248106
-122.103299,37.65914134,44.64705858,30.98780376,1.521599435
-122.1032971,37.69452503,30.62695914,19.47750049,1.480316985
-122.1032059,37.65941744,94.28571869,35.69363163,1.920069044
-122.1031539,37.69399203,22.84090877,12.27483142,0.72999124
-122.1031484,37.65889891,44.761905,30.09766673,1.587061551
-122.1030972,37.69430626,30.83571467,20.807621,1.719160538
-122.1030556,37.65917491,87.57894918,35.56428961,1.737163396
-122.1029978,37.65865647,43.52458951,27.96388805,1.359593397
-122.1029555,37.69377242,23.06149819,12.13560456,0.760865211
-122.1029052,37.65893238,72.64285827,35.05900033,1.974301207
-122.1028972,37.69408748,28.7368426,18.85099983,1.180888462
-122.1028472,37.65841404,45.74941436,27.30101379,1.224318247
-122.102757,37.6935528,23.58823565,13.64788403,0.412463207
-122.1027549,37.65868985,76.58823711,35.30648797,1.810318422
-122.1027196,37.69385707,36.44897842,21.08091344,1.920428377
-122.1026966,37.65817161,42.60776948,27.82236783,1.278549918
-122.1026885,37.69382449,24.60371599,19.44996255,1.53142542
-122.1026045,37.65844732,84.18681155,35.26940705,1.768774786
-122.1025747,37.69367856,30.99999949,21.833114,1.091508292
-122.1025585,37.69333319,30.99999949,13.70229737,0.533260029
-122.102546,37.65792917,44.3076904,28.25741534,1.360089287
-122.1024825,37.69360929,36.44897842,20.83588918,0.912990091
-122.1024542,37.65820479,88.46380191,36.37198832,1.663085846
-122.1023955,37.65768674,48.99999872,26.26557943,1.095836253
-122.1023902,37.69345136,29.346094,20.23574726,1.224633682
-122.10236,37.69311357,30.50000056,12.36994803,0.758701858
-122.1023039,37.65796226,90.44118006,35.67155312,1.931038485
-122.1022765,37.69339408,34.43478113,19.01329238,1.657779627
-122.1022449,37.6574443,41.97368398,26.05579049,1.221189813
-122.1022035,37.69322539,31.93939568,20.83827828,1.205065308
-122.1021616,37.69289396,39.17342775,15.14067261,0.241816512
-122.1021535,37.65771973,76.49999857,37.82678643,1.703043908
-122.1020943,37.65720187,47.42639198,26.11757803,0.846787507
-122.1020705,37.69317888,37.40816404,19.41994828,0.471959988
-122.1020032,37.6574772,77.98809546,37.82678643,1.746168604
-122.1020015,37.6930078,30.99999949,19.26345893,1.420502058
-122.1019631,37.69267434,28.60344821,13.79230921,1.397060697
-122.1019437,37.65695943,43.18716526,26.40734614,0.949304103
-122.1018645,37.69296368,26.72619131,20.4519509,1.086863781
-122.1018529,37.65723466,69.45714363,35.19299395,2.143762466
-122.1017995,37.69279022,30.93517461,21.28019887,1.533447887
-122.1017931,37.65671699,41.03603631,26.82675076,0.93658321
-122.1017639,37.69245515,28.60344821,13.78925173,1.406155749
-122.1017025,37.65699213,75.97058946,35.31404052,1.752208854
-122.1016542,37.65640955,43.00000146,24.08378709,1.090402135
-122.1016514,37.65631973,41.39999896,23.53117703,1.019675341
-122.1016488,37.69275491,30.06060749,20.06642091,1.418144153
-122.1016426,37.65647456,43.2941197,26.36831899,1.014655188
-122.1015921,37.69257622,26.47058929,19.18014823,0.749807903
-122.1015628,37.69223708,28.16279009,13.80265215,1.066265953
-122.1015522,37.6567496,82.25952277,33.18955228,1.818561217
-122.101492,37.65623212,38.15789531,25.36418625,1.268242677
-122.1014186,37.69255578,24.64285719,18.03899956,1.596749613
-122.1014019,37.65650707,78.00000012,32.908618,2.083110503
-122.1013603,37.69237828,28.00000086,19.94042126,1.097887341
-122.1013514,37.6920252,29.55814035,13.8118278,0.607162618
-122.1013475,37.65652632,54.35294088,19.99681876,2.223663578
-122.1013444,37.65643617,87.90361863,34.38243887,2.248755938
-122.1013417,37.65598956,34.57891708,25.36418625,1.075143428
-122.1012516,37.65626452,81.67391092,34.4163796,2.164144517
-122.1011915,37.65574697,34.28571281,23.96229638,0.729830216
-122.1011885,37.69235665,17.82562739,21.33680766,1.2071222
-122.1011325,37.69181824,26.67441895,13.81102764,1.92109351
-122.1011286,37.69218034,28.61184229,19.61842105,0.750206528
-122.101102,37.65602171,68.21052652,32.26392694,1.733087968
-122.1010414,37.65550439,28.99999907,22.25275877,0.787082305
-122.1009523,37.65577891,67.00000167,31.97349133,1.532276884
-122.1009393,37.69217312,19.67432596,21.30893741,1.393590038
-122.1009063,37.69161628,28.00000086,15.1019427,1.172064808
-122.1008968,37.6919824,31.6182334,18.72130166,1.280783667
-122.1008912,37.6552618,25.57377102,21.79446265,0.844609866
-122.1008027,37.6555361,73.42857282,31.76499939,1.65259848
-122.100741,37.65501922,18.19354855,20.9482512,0.802660809
-122.100681,37.69199712,19.52675595,18.00093936,1.275162498
-122.1006688,37.69142282,23.25581456,13.79879678,0.801398135
-122.1006531,37.6552933,75.00000298,31.43850637,1.440640109
-122.1005908,37.65477663,20.29411719,20.37666123,0.689949609
-122.1005034,37.65505049,76.02409924,31.10949337,1.355967855
-122.1004406,37.65453405,18.66666695,20.39788682,0.650262485
-122.1004196,37.6912387,21.58823533,13.79151373,-0.424638775
-122.1004079,37.69183654,13.1190472,15.93192816,1.331750304
-122.1003538,37.65480768,68.67469982,31.04544483,1.687740892
-122.1002904,37.65429146,15.34883713,19.41951013,0.701321793
-122.1002042,37.65456488,76.10908936,30.77980774,1.780433623
-122.1001738,37.69107705,19.23255809,13.768581,0.558055733
-122.1001402,37.65404887,13.92489523,18.70682957,0.556528088
-122.1001263,37.69168477,13.30555605,16.01000023,2.230019217
-122.1000546,37.65432207,75.97058946,30.56229132,1.532615814
-122.09999,37.65380629,12.8763077,18.41355599,0.454545037
-122.0999049,37.65407927,71.74476296,30.55548387,1.622842541
-122.0998992,37.69091743,20.99999972,15.04078843,0.736925702
-122.0998398,37.6535637,13.23529382,18.07380222,0.718593723
-122.0998387,37.69154058,12.00000057,15.47000027,0.383422827
-122.0997553,37.65383646,79.51999982,30.58792969,1.801466818
-122.09969,37.65332098,11.46975528,17.0309069,0.506343126
-122.0996137,37.69077039,17.00000092,15.01326876,0.383778408
-122.0996057,37.65359365,67.66917417,30.73290096,1.514486292
-122.0995458,37.69140302,10.42424245,12.71799994,0.303705793
-122.0995403,37.65307821,14.70101538,16.58667613,0.547299345
-122.0994541,37.65335164,70.78260961,30.67169278,1.648703519
-122.0993906,37.65283543,12.85714319,17.51336685,0.595394893
-122.0993217,37.69063178,15.00000082,14.9939043,0.354739385
-122.0993022,37.65310973,80.85770893,30.64371478,1.531341502
-122.0993015,37.65239992,15.73118338,8.364856975,0.337180428
-122.0992427,37.69128047,11.38888863,15.06200027,0.253196853
-122.0992409,37.65259266,13.77049177,17.63517602,0.375108202
-122.0991502,37.65286782,75.27272923,31.26963869,1.336987983
-122.0991286,37.65216714,20.35084033,12.81445841,0.733638802
-122.0990912,37.65234988,19.39110027,17.68872827,0.913046231
-122.09904,37.65290684,46.01680747,22.74647105,0.823197117
-122.0989983,37.65262592,68.20343147,33.22769232,1.495822226
-122.0989519,37.6519361,11.73809588,13.79226868,0.663595451
-122.0989415,37.65210711,21.64705985,15.51334831,0.434282149
-122.0989367,37.69116215,8.333333147,14.86499977,0.580617448
-122.0989156,37.65265519,42.85714456,18.65136389,1.111386516
-122.0988748,37.69058951,19.50816258,18.51358699,0.762689099
-122.0988464,37.65238401,78.7364698,32.27931056,1.240124466
-122.0987918,37.65186433,25.0198419,20.7539634,0.793314404
-122.0987913,37.65240353,43.78947459,30.86097466,1.472605962
-122.0987752,37.65170507,26.41269967,13.76399994,0.889600665
-122.0987115,37.69039303,15.00000082,18.17137914,0.403057731
-122.0986945,37.6521421,86.9999975,31.92253005,1.834953314
-122.0986669,37.65215186,50.52631466,26.49559199,2.286219126
-122.0986421,37.65162155,30.90000032,20.91200002,0.763952013
-122.09861,37.6904197,18.52631569,18.77332421,0.438603365
-122.0985986,37.65147403,22.1538452,15.36536621,0.95001503
-122.0985426,37.6519002,69.7825824,30.61219849,1.472885238
-122.0984924,37.65137878,31.47272735,19.43657951,0.917985557
-122.0984695,37.65178184,85.79999954,30.31659147,1.649249505
-122.0984219,37.651243,30.73716213,19.41066702,1.265266103
-122.0983969,37.69029018,21.60000019,18.6480002,1.169283366
-122.0983452,37.69024989,12.46938801,19.05873752,0.210962484
-122.0983428,37.65113597,29.84127024,20.38979204,0.731786305
-122.0983195,37.65153917,74.94736973,30.29516639,1.517188108
-122.0983183,37.6902034,21.70779157,19.44001357,1.000912573
-122.098312,37.69094926,11.62121204,14.75599957,1.920246601
-122.0981943,37.65089272,34.86363624,20.62413532,1.113804652
-122.0981695,37.6512965,71.90683028,31.09690189,1.586308308
-122.0981244,37.69022347,20.14089455,15.66526333,0.723803401
-122.0980805,37.69008008,28.36363661,21.02490275,1.100503519
-122.0980458,37.65064947,42.71848855,21.8442337,1.359172118
-122.0980196,37.65105383,74.71084491,31.07369084,1.714002633
-122.097988,37.69086672,14.99999935,13.86715891,0.289981735
-122.0978974,37.65040622,38.05405586,22.74808438,1.008209049
-122.0978696,37.65081116,77.85000205,30.67272384,1.723999417
-122.0977479,37.65016337,44.9275369,22.78693919,1.192150398
-122.0977196,37.65056849,63.11475681,30.95385718,1.992445225
-122.0976551,37.69081229,14.00000043,14.79500044,1.207371825
-122.0975935,37.64992243,51.14734347,22.18638663,1.061479025
-122.0975697,37.65032582,82.00000226,30.7249765,1.726169603
-122.0974749,37.65018568,99.52727502,30.8887051,1.849019225
-122.0974392,37.6496815,53.45238063,22.42000008,1.124137488
-122.0974195,37.690059,14.46551772,13.25967785,0.534766139
-122.097416,37.65008462,63.4231621,30.41708378,1.643216233
-122.0973905,37.64960548,42.58028746,24.07001919,0.963921644
-122.0973205,37.69076335,10.78787872,14.79500044,0.816157136
-122.0973004,37.64995362,87.91176361,30.26428673,1.691856613
-122.0972766,37.6494441,51.68115863,27.25466603,1.061411144
-122.0972606,37.64984412,77.17647425,33.2960187,1.919356659
-122.0972433,37.64936175,46.22222318,26.62240667,1.222923083
-122.0971558,37.68993816,78.63636586,56.77199936,1.256226642
-122.0971259,37.64972156,79.58823486,29.80327981,1.970025352
-122.0971102,37.64920831,38.86363588,23.6361647,1.26967249
-122.0971035,37.64960433,70.09479072,31.63280954,1.767088442
-122.0970961,37.64911802,58.17647256,27.37150336,1.336349425
-122.0970855,37.69000784,18.0454553,14.62086421,0.141361925
-122.0969837,37.69072751,19.99999955,16.75142833,0.913023193
-122.0969513,37.6494895,53.40659356,26.34684788,1.694225035
-122.0969489,37.64887428,53.5910811,22.80475557,1.268030845
-122.0969437,37.64897253,30.45994906,28.85965303,0.787936192
-122.0969433,37.64936584,95.25849872,33.7120681,1.999639168
-122.0968189,37.68997568,52.30331841,33.45995244,0.547953237
-122.0968017,37.64863055,73.77345073,28.80599976,1.390376622
-122.0967819,37.64912787,85.00000089,30.31091527,1.741624147
-122.0967793,37.64925629,64.67541079,28.55767813,1.72641686
-122.0967773,37.64873674,39.99999946,27.85669198,1.44116658
